# timestamp[secs] tx ty tz qx qy qz qw
1542151681.9895203 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 1.0
1542151682.0198603 -0.010294741950929165 -0.021865827962756157 -0.02824215590953827 0.001475569442845881 0.025429431349039078 -0.037913136184215546 0.9989563226699829
1542151682.0498273 -0.020811963826417923 -0.04228149354457855 -0.044224049896001816 0.00011253860429860651 0.04048809036612511 -0.059094641357660294 0.9974309802055359
1542151682.0793943 -0.034669410437345505 -0.058401595801115036 -0.05088476836681366 -0.0038069479633122683 0.06214204430580139 -0.08429079502820969 0.9944943189620972
1542151682.1087093 -0.04344503954052925 -0.07202687859535217 -0.06380624324083328 -0.010173541493713856 0.09632433950901031 -0.13517041504383087 0.9860766530036926
1542151682.1377683 -0.05077628791332245 -0.0896146222949028 -0.06353525072336197 -0.018555859103798866 0.12334103137254715 -0.17115050554275513 0.9773178696632385
1542151682.1662903 -0.07156012207269669 -0.10226386785507202 -0.0811145231127739 -0.025952965021133423 0.13680194318294525 -0.16568990051746368 0.9762983918190002
1542151682.1940022 -0.07153379917144775 -0.11637701094150543 -0.0650181919336319 -0.029972227290272713 0.1459342986345291 -0.15328343212604523 0.9768874645233154
1542151682.2208843 -0.039822109043598175 -0.10637149214744568 -0.04377301037311554 -0.02256922423839569 0.16655376553535461 -0.14917118847370148 0.9744221568107605
1542151682.2472231 -0.03470306843519211 -0.11106562614440918 -0.021662157028913498 -0.009054788388311863 0.1953049749135971 -0.14113226532936096 0.9704924821853638
1542151682.2734082 -0.00045250169932842255 -0.13258595764636993 -0.011661827564239502 0.008972659707069397 0.20792865753173828 -0.12552112340927124 0.970015287399292
1542151682.2996101 0.007362878881394863 -0.13903267681598663 0.00030325655825436115 0.03246559202671051 0.21583245694637299 -0.0973842516541481 0.971019446849823
1542151682.3257053 0.026100212708115578 -0.15178854763507843 0.015015929006040096 0.056723255664110184 0.22397172451019287 -0.06583291292190552 0.97071373462677
1542151682.3514721 0.03393760323524475 -0.1606985628604889 0.024080514907836914 0.0813354104757309 0.23404134809970856 -0.04862208291888237 0.9675976634025574
1542151682.3767762 0.05850182846188545 -0.1807599514722824 0.03689390420913696 0.10682695358991623 0.23798957467079163 -0.04561212286353111 0.9642969369888306
1542151682.4015863 0.06514301896095276 -0.1871461123228073 0.0415368527173996 0.1277657002210617 0.24213086068630219 -0.04566396027803421 0.9607098698616028
1542151682.4259202 0.07301293313503265 -0.1946580559015274 0.0464794784784317 0.14690063893795013 0.2441100776195526 -0.04426956921815872 0.9575337171554565
1542151682.4498193 0.0890040174126625 -0.21126775443553925 0.05153510719537735 0.1649029552936554 0.2422139048576355 -0.04209939390420914 0.9551790952682495
1542151682.4733503 0.09395062178373337 -0.21653538942337036 0.053630150854587555 0.18303282558918 0.23617886006832123 -0.041517846286296844 0.9534122347831726
1542151682.4965854 0.09828150272369385 -0.22169555723667145 0.0553814172744751 0.19948676228523254 0.2250966727733612 -0.04315178096294403 0.9527195692062378
1542151682.5195923 0.1004462018609047 -0.22444647550582886 0.05572352185845375 0.21126990020275116 0.209295853972435 -0.04315818473696709 0.9537807703018188
1542151682.5424342 0.09823446720838547 -0.22228743135929108 0.05363424867391586 0.2161511778831482 0.19181281328201294 -0.04425262287259102 0.9563097357749939
1542151682.5651681 0.09763813018798828 -0.22231315076351166 0.05251312255859375 0.2180418223142624 0.17653442919254303 -0.04596982151269913 0.9587388634681702
1542151682.5878413 0.09866879880428314 -0.22382965683937073 0.05091598257422447 0.21652580797672272 0.1623612940311432 -0.0474352091550827 0.9615119695663452
1542151682.6104882 0.10186409205198288 -0.22604836523532867 0.0489017516374588 0.2104509323835373 0.14701202511787415 -0.04660595953464508 0.965363085269928
1542151682.6331472 0.09381718933582306 -0.22259926795959473 0.04844481498003006 0.20112298429012299 0.1334567666053772 -0.03727765753865242 0.9697160720825195
1542151682.6558611 0.09033682942390442 -0.2189905345439911 0.04325098544359207 0.18591074645519257 0.11721973121166229 -0.026225144043564796 0.975196897983551
1542151682.6786542 0.09178052842617035 -0.2219093143939972 0.039391275495290756 0.16478154063224792 0.09811799228191376 -0.012330688536167145 0.9813601970672607
1542151682.7015562 0.08984048664569855 -0.2242181897163391 0.024529527872800827 0.1390644907951355 0.07640445977449417 0.009359769523143768 0.9872871041297913
1542151682.7246153 0.08799143880605698 -0.22809429466724396 -0.0012538873124867678 0.10745246708393097 0.050899554044008255 0.03180331736803055 0.9923970103263855
1542151682.7478933 0.06250393390655518 -0.2120642513036728 -0.03567548841238022 0.071699358522892 0.031149351969361305 0.05064107105135918 0.9956527948379517
1542151682.7714732 0.03656819835305214 -0.22199629247188568 -0.09167897701263428 0.026688940823078156 -0.008562625385820866 0.06988552212715149 0.9971612095832825
1542151682.7954502 0.003957353066653013 -0.19408048689365387 -0.1869679093360901 -0.007178178988397121 -0.036071695387363434 0.09333943575620651 0.9949548244476318
1542151682.8199503 -0.14527471363544464 -0.19383525848388672 -0.28671738505363464 -0.03741506487131119 -0.04567233845591545 0.12853673100471497 0.9899457097053528
1542151682.8451262 -0.13278454542160034 -0.18799984455108643 -0.291725218296051 -0.06263139098882675 -0.08557318150997162 0.15248848497867584 0.9825995564460754
1542151682.8710814 -0.15529955923557281 -0.17137989401817322 -0.35614532232284546 -0.08769739419221878 -0.11322641372680664 0.15349802374839783 0.9777153730392456
1542151682.8978853 -0.16593949496746063 -0.16427116096019745 -0.3989564776420593 -0.10661272704601288 -0.14384539425373077 0.16254788637161255 0.9703198075294495
1542151682.9255743 -0.1663641631603241 -0.16061455011367798 -0.41089940071105957 -0.11498052626848221 -0.17350275814533234 0.16413553059101105 0.964228093624115
1542151682.9541512 -0.16637283563613892 -0.17585060000419617 -0.379391074180603 -0.11366617679595947 -0.1740690916776657 0.19639049470424652 0.9582331776618958
1542151682.9835443 -0.14001315832138062 -0.11378606408834457 -0.5022217631340027 -0.10534312576055527 -0.19119462370872498 0.21306981146335602 0.9523385763168335
1542151683.0136251 -0.10762234032154083 -0.10907205194234848 -0.47048038244247437 -0.10501264780759811 -0.20000965893268585 0.23268690705299377 0.9459520578384399
1542151683.0442352 -0.052128881216049194 -0.06410690397024155 -0.5439985990524292 -0.10203392803668976 -0.20083989202976227 0.24016937613487244 0.9442304372787476
1542151683.0751882 -0.08421732485294342 -0.14005136489868164 -0.39887735247612 -0.08985404670238495 -0.21932128071784973 0.23628802597522736 0.9423335194587708
