# timestamp[secs] tx ty tz qx qy qz qw
1541976466.263336 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 1.0
1541976466.289024 -0.00997923407703638 0.004442139994353056 -0.0385914072394371 0.011730375699698925 -0.005229513626545668 0.005426148883998394 0.9999028444290161
1541976466.314657 -0.022891055792570114 0.009170637466013432 -0.08142350614070892 0.019658347591757774 -0.006985608953982592 0.0039570205844938755 0.9997745156288147
1541976466.3402 -0.022891055792570114 0.009170637466013432 -0.08142350614070892 0.019658347591757774 -0.006985608953982592 0.0039570205844938755 0.9997745156288147
1541976466.365628 -0.06251705437898636 0.02766081877052784 -0.1690359264612198 0.020581820979714394 -0.006057819351553917 -0.016107503324747086 0.9996400475502014
1541976466.390925 -0.06251705437898636 0.02766081877052784 -0.1690359264612198 0.020581820979714394 -0.006057819351553917 -0.016107503324747086 0.9996400475502014
1541976466.416104 -0.10374428331851959 0.05794155225157738 -0.2512018382549286 0.026258494704961777 -0.008356678299605846 -0.02265290729701519 0.9993635416030884
1541976466.441201 -0.1286693662405014 0.08260390907526016 -0.28414836525917053 0.020577406510710716 -0.00994559284299612 -0.02578996866941452 0.9994061589241028
1541976466.466246 -0.15800654888153076 0.10778388381004333 -0.30854660272598267 0.013142025098204613 -0.015120440162718296 -0.029724769294261932 0.9993574023246765
1541976466.491259 -0.1901421695947647 0.13289326429367065 -0.3357532322406769 0.006975399795919657 -0.019843580201268196 -0.03731147572398186 0.9990823864936829
1541976466.516265 -0.21864601969718933 0.15795953571796417 -0.35776010155677795 0.0032656770199537277 -0.02324838377535343 -0.044433530420064926 0.9987364411354065
1541976466.541295 -0.24712783098220825 0.1848570853471756 -0.3811076283454895 0.0013301282888278365 -0.024983901530504227 -0.04563678801059723 0.9986447691917419
1541976466.566363 -0.26737523078918457 0.21486133337020874 -0.4044763147830963 -0.001196141354739666 -0.025921475142240524 -0.0430913046002388 0.9987341165542603
1541976466.591435 -0.2876235842704773 0.24913115799427032 -0.42980140447616577 -0.0048335883766412735 -0.025480251759290695 -0.04214639589190483 0.9987748265266418
1541976466.616426 -0.3068610727787018 0.2849251627922058 -0.4543808400630951 -0.008506660349667072 -0.025603584945201874 -0.040290698409080505 0.9988237619400024
1541976466.641258 -0.3241967558860779 0.3185465335845947 -0.47861647605895996 -0.01120393630117178 -0.02485954575240612 -0.037623077630996704 0.9989199042320251
1541976466.665897 -0.3375917077064514 0.3525731563568115 -0.5081161856651306 -0.0123989162966609 -0.02438465878367424 -0.03395627439022064 0.9990488886833191
1541976466.690378 -0.3515181541442871 0.3845379650592804 -0.5345073342323303 -0.012523251585662365 -0.02389693818986416 -0.02958247810602188 0.9991981983184814
1541976466.714794 -0.36451786756515503 0.4187968075275421 -0.5634483695030212 -0.014304772950708866 -0.023185886442661285 -0.025402339175343513 0.9993060231208801
1541976466.739212 -0.3805615305900574 0.4505997896194458 -0.5908695459365845 -0.015881020575761795 -0.022878605872392654 -0.021066848188638687 0.9993901252746582
1541976466.76367 -0.3991928994655609 0.4787209630012512 -0.6223874688148499 -0.01668420433998108 -0.02206030674278736 -0.01821722276508808 0.9994514584541321
1541976466.788212 -0.41611000895500183 0.5038260221481323 -0.6529265642166138 -0.016245361417531967 -0.021331313997507095 -0.014879201538860798 0.9995297193527222
1541976466.812906 -0.43567416071891785 0.5282942652702332 -0.6850055456161499 -0.016276469454169273 -0.020425422117114067 -0.010980476625263691 0.9995985627174377
1541976466.837807 -0.4563747048377991 0.5495665073394775 -0.717207670211792 -0.016494765877723694 -0.020722797140479088 -0.009420551359653473 0.9996048212051392
1541976466.862944 -0.47641387581825256 0.566918134689331 -0.7527970671653748 -0.01589740440249443 -0.02003759704530239 -0.007711084559559822 0.9996431469917297
1541976466.888335 -0.4944782555103302 0.5828056335449219 -0.7897363901138306 -0.014849734492599964 -0.018926262855529785 -0.005670369602739811 0.9996945858001709
1541976466.914018 -0.5128392577171326 0.5966500639915466 -0.8271506428718567 -0.013952570967376232 -0.01602819934487343 -0.004160886164754629 0.9997655749320984
1541976466.940043 -0.5306152105331421 0.6087841987609863 -0.8679078221321106 -0.015173466876149178 -0.012197764590382576 -0.004423610400408506 0.9998006820678711
1541976466.966421 -0.5475443601608276 0.6193586587905884 -0.9048396348953247 -0.015435421839356422 -0.010259272530674934 -0.0032160577829927206 0.9998230338096619
1541976466.993129 -0.5706716775894165 0.6245323419570923 -0.9474130272865295 -0.014622189104557037 -0.007956404238939285 -0.0026777652092278004 0.9998579025268555
1541976467.020132 -0.5911957025527954 0.6266428232192993 -0.9861514568328857 -0.014506110921502113 -0.005544985644519329 -0.008245188742876053 0.9998454451560974
1541976467.047402 -0.6142408847808838 0.629707396030426 -1.031351923942566 -0.01672748662531376 -0.0015976839931681752 -0.015916118398308754 0.9997321367263794
1541976467.074898 -0.6370377540588379 0.6292804479598999 -1.068206787109375 -0.0176848117262125 -0.001432298100553453 -0.02044183760881424 0.9996336102485657
1541976467.102555 -0.6530947089195251 0.6332085728645325 -1.100999116897583 -0.018310047686100006 -0.0037712007761001587 -0.026948533952236176 0.9994620084762573
1541976467.130319 -0.678893506526947 0.6347479820251465 -1.1482033729553223 -0.02204776555299759 -0.0010681642452254891 -0.03436609357595444 0.9991655349731445
1541976467.158163 -0.6980709433555603 0.6375285387039185 -1.1905120611190796 -0.022821947932243347 -0.0008609064971096814 -0.034849125891923904 0.9991316795349121
1541976467.186087 -0.7228748202323914 0.6410961747169495 -1.2269493341445923 -0.022098172456026077 -0.0015594449359923601 -0.03468651697039604 0.9991527199745178
1541976467.214091 -0.7415960431098938 0.6473850011825562 -1.263396978378296 -0.022873733192682266 -0.0006567394593730569 -0.03960781544446945 0.9989532828330994
1541976467.242175 -0.7688264846801758 0.6529215574264526 -1.305707573890686 -0.0239569004625082 0.0006693318719044328 -0.0426887646317482 0.9988009929656982
1541976467.270328 -0.7951834797859192 0.6613419055938721 -1.3447048664093018 -0.023502206429839134 0.0002771949802991003 -0.042911216616630554 0.9988024234771729
1541976467.298547 -0.8277326226234436 0.6727807521820068 -1.3873422145843506 -0.02225426957011223 0.0004968554712831974 -0.04337431490421295 0.9988109469413757
