# timestamp[secs] tx ty tz qx qy qz qw
1541977096.056994 1.925993 -0.280829 0.916963 -0.096519 -0.316875 0.772922 0.541171
1541977096.06199 1.924302 -0.279175 0.917066 -0.096156 -0.316944 0.7726 0.541654
1541977096.066986 1.922738 -0.277393 0.916972 -0.097319 -0.319003 0.772422 0.540491
1541977096.071978 1.921077 -0.27579 0.916953 -0.096406 -0.316229 0.773731 0.540413
1541977096.076972 1.919488 -0.274247 0.916903 -0.096967 -0.318201 0.772046 0.541563
1541977096.081968 1.917854 -0.272598 0.916849 -0.097533 -0.319109 0.771283 0.542013
1541977096.086975 1.916139 -0.270993 0.916755 -0.095816 -0.319244 0.771706 0.541639
1541977096.091971 1.914516 -0.269436 0.916617 -0.096877 -0.3187 0.771229 0.54245
1541977096.096971 1.912907 -0.267728 0.916551 -0.096211 -0.320509 0.770598 0.542399
1541977096.101975 1.911261 -0.26588 0.916456 -0.095107 -0.323785 0.770723 0.540466
1541977096.106982 1.909836 -0.264095 0.916407 -0.096494 -0.326197 0.769792 0.540097
1541977096.111987 1.90808 -0.262593 0.916081 -0.09573 -0.324792 0.77003 0.54074
1541977096.116993 1.90666 -0.260728 0.915951 -0.095988 -0.328927 0.768211 0.540782
1541977096.121996 1.90506 -0.259078 0.915751 -0.097522 -0.329394 0.768179 0.540268
1541977096.126996 1.903413 -0.257478 0.91545 -0.097453 -0.329229 0.768963 0.539265
1541977096.131993 1.901894 -0.255843 0.915178 -0.097692 -0.331248 0.767986 0.539378
1541977096.136991 1.900331 -0.254115 0.914775 -0.097569 -0.330638 0.767263 0.540802
1541977096.141989 1.89867 -0.252595 0.914432 -0.098753 -0.331648 0.767234 0.540009
1541977096.146998 1.897222 -0.250799 0.914082 -0.101213 -0.335314 0.766352 0.538539
1541977096.152004 1.895386 -0.249314 0.913596 -0.099703 -0.329996 0.767401 0.540609
1541977096.157008 1.893544 -0.247701 0.913287 -0.098365 -0.328353 0.767427 0.541816
1541977096.162008 1.891846 -0.246025 0.912704 -0.098324 -0.327994 0.767383 0.542103
1541977096.167004 1.890277 -0.24434 0.912171 -0.098213 -0.328858 0.766591 0.54272
1541977096.171996 1.888606 -0.24294 0.911633 -0.100597 -0.324591 0.767673 0.543322
1541977096.176989 1.887114 -0.241204 0.911126 -0.100517 -0.328221 0.766445 0.542889
1541977096.181983 1.885451 -0.239367 0.910743 -0.103139 -0.32958 0.766922 0.540897
1541977096.186979 1.883846 -0.238003 0.910067 -0.104878 -0.32759 0.765469 0.543823
1541977096.191979 1.881978 -0.236235 0.909565 -0.104363 -0.32702 0.765239 0.544587
1541977096.196981 1.88034 -0.234715 0.908978 -0.104914 -0.328241 0.76447 0.544827
1541977096.201982 1.878504 -0.232703 0.908392 -0.102969 -0.329668 0.764773 0.543911
1541977096.206981 1.876794 -0.231248 0.90777 -0.104058 -0.327895 0.764226 0.545542
1541977096.21198 1.874985 -0.229537 0.907178 -0.103206 -0.327134 0.765591 0.544245
1541977096.216977 1.873372 -0.228056 0.906605 -0.105364 -0.32943 0.764189 0.544417
1541977096.221976 1.8716 -0.226234 0.90599 -0.106289 -0.332801 0.76347 0.543193
1541977096.226978 1.869756 -0.224682 0.905458 -0.106914 -0.332457 0.763634 0.543051
1541977096.231977 1.86781 -0.223266 0.904762 -0.106127 -0.330374 0.763956 0.544023
1541977096.236976 1.866011 -0.221418 0.904163 -0.106243 -0.334409 0.7642 0.541186
1541977096.24198 1.864078 -0.220103 0.903367 -0.105601 -0.333387 0.764025 0.542188
1541977096.246983 1.862 -0.218668 0.902813 -0.106266 -0.332586 0.764905 0.541308
1541977096.251986 1.860163 -0.217016 0.901975 -0.107147 -0.334495 0.76327 0.542264
1541977096.25699 1.858066 -0.215588 0.901237 -0.105408 -0.333742 0.764989 0.540645
1541977096.261995 1.856094 -0.214134 0.900426 -0.108223 -0.33365 0.764693 0.540564
1541977096.266993 1.854069 -0.21241 0.899705 -0.105552 -0.336687 0.765407 0.538193
1541977096.271994 1.851954 -0.211259 0.89885 -0.107424 -0.333837 0.76455 0.54081
1541977096.276997 1.849786 -0.209723 0.898068 -0.106982 -0.334386 0.765726 0.538893
1541977096.281994 1.847626 -0.208377 0.897247 -0.107478 -0.333783 0.766028 0.538739
1541977096.28699 1.84542 -0.206953 0.896433 -0.107938 -0.334947 0.765868 0.53815
1541977096.291987 1.843083 -0.205637 0.895588 -0.107733 -0.334588 0.766123 0.538052
1541977096.296991 1.840781 -0.204249 0.894566 -0.105447 -0.335045 0.766931 0.537069
1541977096.301993 1.838255 -0.203167 0.89373 -0.106691 -0.330286 0.767892 0.538396
1541977096.306998 1.835971 -0.201761 0.892791 -0.107116 -0.332597 0.768105 0.536582
1541977096.312002 1.833609 -0.200364 0.891954 -0.104999 -0.334691 0.768893 0.534566
1541977096.317004 1.831234 -0.19941 0.890909 -0.107107 -0.332498 0.767737 0.537171
1541977096.322005 1.828857 -0.198328 0.889934 -0.109578 -0.332742 0.766694 0.538011
1541977096.327008 1.826317 -0.19745 0.88892 -0.111523 -0.330601 0.766511 0.539191
1541977096.332009 1.823788 -0.196078 0.887944 -0.109605 -0.331789 0.767618 0.537276
1541977096.337011 1.821447 -0.194892 0.886925 -0.109878 -0.333008 0.767258 0.53698
1541977096.342014 1.818981 -0.193525 0.886015 -0.109674 -0.335328 0.767812 0.534782
1541977096.34702 1.816429 -0.1923 0.88502 -0.108535 -0.333777 0.768826 0.534527
1541977096.352022 1.813903 -0.190969 0.884149 -0.107304 -0.33483 0.769208 0.533567
1541977096.357021 1.811321 -0.189696 0.88334 -0.105829 -0.336331 0.768074 0.534551
1541977096.362013 1.808663 -0.188402 0.882449 -0.104576 -0.335456 0.769449 0.533368
1541977096.366998 1.806227 -0.187269 0.881485 -0.104093 -0.335233 0.769168 0.534008
1541977096.371987 1.803878 -0.18591 0.880687 -0.104006 -0.338465 0.769201 0.531934
1541977096.376978 1.801377 -0.18456 0.879948 -0.102685 -0.339702 0.769388 0.531132
1541977096.381968 1.798867 -0.18326 0.879249 -0.101915 -0.340828 0.769779 0.529991
1541977096.386971 1.796284 -0.181864 0.878522 -0.100215 -0.342361 0.770463 0.528331
1541977096.391975 1.793707 -0.180863 0.877789 -0.101059 -0.340885 0.769499 0.530524
1541977096.396981 1.791076 -0.179612 0.877023 -0.098514 -0.341317 0.770409 0.529403
1541977096.40199 1.788467 -0.17845 0.876349 -0.096132 -0.342307 0.770351 0.529286
1541977096.406997 1.786079 -0.177201 0.875631 -0.095301 -0.343672 0.770251 0.528698
1541977096.412003 1.783444 -0.176232 0.874999 -0.095224 -0.340546 0.770314 0.530638
1541977096.417008 1.780935 -0.175009 0.874345 -0.094464 -0.340993 0.7708 0.52978
