# timestamp[secs] tx ty tz qx qy qz qw
1541978820.3682983 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 1.0
1541978820.4002314 -0.1611897349357605 -0.2334057241678238 -0.09511677920818329 -0.09745335578918457 0.037077996879816055 0.02189883217215538 0.9943080544471741
1541978820.4322293 -0.19201576709747314 -0.24095463752746582 -0.12176726013422012 -0.07109761983156204 0.07605625689029694 0.02911454811692238 0.9941393136978149
1541978820.4642763 -0.2292480319738388 -0.24715910851955414 -0.16019855439662933 -0.020847206935286522 0.12723089754581451 0.015232982113957405 0.9915370345115662
1541978820.4963312 -0.24283301830291748 -0.24945159256458282 -0.15792129933834076 -0.016588442027568817 0.14225229620933533 0.012076118029654026 0.9896177649497986
1541978820.5283933 -0.2816992998123169 -0.2331552952528 -0.21883925795555115 -0.07754315435886383 0.15404418110847473 0.032246485352516174 0.9844884872436523
1541978820.5605352 -0.3345823287963867 -0.22804862260818481 -0.25805407762527466 -0.09339728206396103 0.17128325998783112 0.061326246708631516 0.9788657426834106
1541978820.5928202 -0.3647841513156891 -0.24034146964550018 -0.3020733892917633 -0.07033281028270721 0.21554483473300934 0.05514981225132942 0.972395122051239
1541978820.6251383 -0.38608473539352417 -0.24347569048404694 -0.29873695969581604 -0.05711386725306511 0.24469316005706787 0.04761407896876335 0.9667451977729797
1541978820.6573741 -0.43106168508529663 -0.2592245638370514 -0.37887388467788696 -0.11653449386358261 0.2644555866718292 0.045811351388692856 0.9562344551086426
1541978820.6895273 -0.43247222900390625 -0.252811998128891 -0.387288361787796 -0.113106869161129 0.27950209379196167 0.06191170960664749 0.9514474868774414
1541978820.7216253 -0.4475431442260742 -0.27957290410995483 -0.40419822931289673 -0.08582117408514023 0.3207855224609375 0.03660440072417259 0.9425452351570129
1541978820.7536883 -0.47265559434890747 -0.27264752984046936 -0.40387165546417236 -0.06798165291547775 0.34741291403770447 0.03289807587862015 0.9346660375595093
1541978820.7857342 -0.4907737374305725 -0.2935939431190491 -0.47649574279785156 -0.11910855770111084 0.35820329189300537 0.05240117013454437 0.9245310425758362
1541978820.8177722 -0.5200367569923401 -0.28789281845092773 -0.47181057929992676 -0.13204102218151093 0.37532201409339905 0.06843722611665726 0.9148852229118347
1541978820.8498042 -0.30720266699790955 -0.26265910267829895 -0.7280248403549194 -0.08603454381227493 0.3704604208469391 0.043697603046894073 0.9238223433494568
1541978820.8818002 -0.31585538387298584 -0.26555532217025757 -0.7206909656524658 -0.06343699991703033 0.39484843611717224 0.025532089173793793 0.9161979556083679
